,origin_city,dest_city,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,day_of_week
11563,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-20,OO,5538,TUS,ORD,12:15:00,1205.0,-10.0,11.0,1216.0,1626.0,4.0,16:47:00,1630.0,-17.0,0.0,0,0.0,212.0,205.0,190.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11564,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-20,AA,1144,TUS,ORD,06:30:00,629.0,-1.0,22.0,651.0,1051.0,9.0,10:56:00,1100.0,4.0,0.0,0,0.0,206.0,211.0,180.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11565,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-20,AA,98,TUS,ORD,13:14:00,1328.0,14.0,9.0,1337.0,1742.0,11.0,17:45:00,1753.0,8.0,0.0,0,0.0,211.0,205.0,185.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11566,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-21,OO,5538,TUS,ORD,12:15:00,1209.0,-6.0,10.0,1219.0,1642.0,8.0,16:49:00,1650.0,1.0,0.0,0,0.0,214.0,221.0,203.0,1437.0,0.0,0.0,0.0,0.0,0.0,Tuesday
11567,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-21,AA,1144,TUS,ORD,06:30:00,623.0,-7.0,15.0,638.0,1046.0,12.0,10:56:00,1058.0,2.0,0.0,0,0.0,206.0,215.0,188.0,1437.0,0.0,0.0,0.0,0.0,0.0,Tuesday
11568,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-21,AA,98,TUS,ORD,13:14:00,1320.0,6.0,12.0,1332.0,1750.0,10.0,17:45:00,1800.0,15.0,0.0,0,0.0,211.0,220.0,198.0,1437.0,6.0,0.0,9.0,0.0,0.0,Tuesday
11569,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-22,OO,5538,TUS,ORD,12:15:00,1204.0,-11.0,16.0,1220.0,1641.0,5.0,16:49:00,1646.0,-3.0,0.0,0,0.0,214.0,222.0,201.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11570,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-22,AA,1144,TUS,ORD,06:30:00,625.0,-5.0,22.0,647.0,1104.0,7.0,10:56:00,1111.0,15.0,0.0,0,0.0,206.0,226.0,197.0,1437.0,0.0,0.0,15.0,0.0,0.0,Wednesday
11571,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-22,AA,98,TUS,ORD,13:14:00,1311.0,-3.0,11.0,1322.0,1730.0,9.0,17:45:00,1739.0,-6.0,0.0,0,0.0,211.0,208.0,188.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11572,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-23,OO,5538,TUS,ORD,12:15:00,1204.0,-11.0,7.0,1211.0,1612.0,3.0,16:49:00,1615.0,-34.0,0.0,0,0.0,214.0,191.0,181.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11573,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-23,AA,1144,TUS,ORD,06:30:00,628.0,-2.0,14.0,642.0,1043.0,6.0,10:56:00,1049.0,-7.0,0.0,0,0.0,206.0,201.0,181.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11574,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-24,OO,5538,TUS,ORD,12:15:00,1206.0,-9.0,20.0,1226.0,1635.0,5.0,16:49:00,1640.0,-9.0,0.0,0,0.0,214.0,214.0,189.0,1437.0,0.0,0.0,0.0,0.0,0.0,Friday
11575,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-24,AA,1144,TUS,ORD,06:30:00,625.0,-5.0,12.0,637.0,1031.0,8.0,10:56:00,1039.0,-17.0,0.0,0,0.0,206.0,194.0,174.0,1437.0,0.0,0.0,0.0,0.0,0.0,Friday
11576,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-25,OO,5538,TUS,ORD,12:15:00,1210.0,-5.0,18.0,1228.0,1651.0,12.0,16:49:00,1703.0,14.0,0.0,0,0.0,214.0,233.0,203.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11577,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-25,AA,1144,TUS,ORD,06:30:00,625.0,-5.0,11.0,636.0,1039.0,9.0,10:56:00,1048.0,-8.0,0.0,0,0.0,206.0,203.0,183.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11578,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-25,AA,98,TUS,ORD,13:14:00,1316.0,2.0,15.0,1331.0,1730.0,11.0,17:45:00,1741.0,-4.0,0.0,0,0.0,211.0,205.0,179.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11579,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-26,OO,3045,TUS,ORD,06:30:00,619.0,-11.0,24.0,643.0,1101.0,9.0,11:04:00,1110.0,6.0,0.0,0,0.0,214.0,231.0,198.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11580,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-26,OO,5538,TUS,ORD,12:15:00,1217.0,2.0,13.0,1230.0,1638.0,9.0,16:49:00,1647.0,-2.0,0.0,0,0.0,214.0,210.0,188.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11581,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-26,AA,98,TUS,ORD,13:14:00,1310.0,-4.0,13.0,1323.0,1726.0,10.0,17:45:00,1736.0,-9.0,0.0,0,0.0,211.0,206.0,183.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11582,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-27,OO,5481,TUS,ORD,01:01:00,8.0,-3.0,12.0,20.0,433.0,4.0,04:45:00,437.0,-8.0,0.0,0,0.0,214.0,209.0,193.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11583,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-27,OO,5538,TUS,ORD,12:15:00,1209.0,-6.0,19.0,1228.0,1638.0,6.0,16:49:00,1644.0,-5.0,0.0,0,0.0,214.0,215.0,190.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11584,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-27,AA,1144,TUS,ORD,06:30:00,626.0,-4.0,11.0,637.0,1029.0,8.0,10:56:00,1037.0,-19.0,0.0,0,0.0,206.0,191.0,172.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11585,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-27,AA,98,TUS,ORD,13:14:00,1313.0,-1.0,13.0,1326.0,1716.0,20.0,17:45:00,1736.0,-9.0,0.0,0,0.0,211.0,203.0,170.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11586,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-28,OO,5538,TUS,ORD,12:15:00,1406.0,111.0,12.0,1418.0,1814.0,11.0,16:49:00,1825.0,96.0,0.0,0,0.0,214.0,199.0,176.0,1437.0,92.0,0.0,0.0,0.0,4.0,Tuesday
11587,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-28,AA,1144,TUS,ORD,06:30:00,630.0,0.0,11.0,641.0,1027.0,6.0,10:56:00,1033.0,-23.0,0.0,0,0.0,206.0,183.0,166.0,1437.0,0.0,0.0,0.0,0.0,0.0,Tuesday
11588,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-28,AA,98,TUS,ORD,13:14:00,1356.0,42.0,9.0,1405.0,1757.0,9.0,17:45:00,1806.0,21.0,0.0,0,0.0,211.0,190.0,172.0,1437.0,11.0,0.0,0.0,0.0,10.0,Tuesday
11589,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-29,OO,5538,TUS,ORD,12:15:00,1213.0,-2.0,12.0,1225.0,1621.0,11.0,16:49:00,1632.0,-17.0,0.0,0,0.0,214.0,199.0,176.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11590,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-29,AA,1144,TUS,ORD,06:30:00,627.0,-3.0,13.0,640.0,1031.0,10.0,10:56:00,1041.0,-15.0,0.0,0,0.0,206.0,194.0,171.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11591,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-30,OO,5538,TUS,ORD,12:15:00,1210.0,-5.0,11.0,1221.0,1616.0,9.0,16:49:00,1625.0,-24.0,0.0,0,0.0,214.0,195.0,175.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11592,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-11-30,AA,1144,TUS,ORD,06:30:00,626.0,-4.0,12.0,638.0,1018.0,11.0,10:56:00,1029.0,-27.0,0.0,0,0.0,206.0,183.0,160.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11593,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-01,OO,5538,TUS,ORD,12:15:00,1209.0,-6.0,24.0,1233.0,1625.0,12.0,16:49:00,1637.0,-12.0,0.0,0,0.0,214.0,208.0,172.0,1437.0,0.0,0.0,0.0,0.0,0.0,Friday
11594,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-01,AA,1144,TUS,ORD,06:30:00,626.0,-4.0,14.0,640.0,1025.0,8.0,10:56:00,1033.0,-23.0,0.0,0,0.0,206.0,187.0,165.0,1437.0,0.0,0.0,0.0,0.0,0.0,Friday
11595,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-02,AA,1144,TUS,ORD,06:30:00,623.0,-7.0,9.0,632.0,1017.0,7.0,10:56:00,1024.0,-32.0,0.0,0,0.0,206.0,181.0,165.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11596,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-02,OO,5538,TUS,ORD,12:15:00,1159.0,-16.0,18.0,1217.0,1619.0,7.0,16:49:00,1626.0,-23.0,0.0,0,0.0,214.0,207.0,182.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11597,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-03,OO,3045,TUS,ORD,06:30:00,655.0,25.0,11.0,706.0,1059.0,7.0,11:04:00,1106.0,2.0,0.0,0,0.0,214.0,191.0,173.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11598,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-03,OO,5538,TUS,ORD,12:15:00,1206.0,-9.0,36.0,1242.0,1640.0,14.0,16:49:00,1654.0,5.0,0.0,0,0.0,214.0,228.0,178.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11599,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-04,AA,1144,TUS,ORD,06:30:00,625.0,-5.0,13.0,638.0,1012.0,8.0,10:56:00,1020.0,-36.0,0.0,0,0.0,206.0,175.0,154.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11600,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-04,OO,5538,TUS,ORD,12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,16:49:00,0.0,0.0,1.0,C,0.0,214.0,0.0,0.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11601,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-05,OO,5538,TUS,ORD,12:15:00,1206.0,-9.0,15.0,1221.0,1611.0,9.0,16:49:00,1620.0,-29.0,0.0,0,0.0,214.0,194.0,170.0,1437.0,0.0,0.0,0.0,0.0,0.0,Tuesday
11602,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-05,AA,1144,TUS,ORD,06:30:00,622.0,-8.0,13.0,635.0,1019.0,8.0,10:56:00,1027.0,-29.0,0.0,0,0.0,206.0,185.0,164.0,1437.0,0.0,0.0,0.0,0.0,0.0,Tuesday
11603,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-06,AA,1144,TUS,ORD,06:30:00,624.0,-6.0,13.0,637.0,1030.0,12.0,10:56:00,1042.0,-14.0,0.0,0,0.0,206.0,198.0,173.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11604,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-06,OO,5538,TUS,ORD,12:15:00,1202.0,-13.0,22.0,1224.0,1620.0,6.0,16:49:00,1626.0,-23.0,0.0,0,0.0,214.0,204.0,176.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11605,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-07,OO,5538,TUS,ORD,12:15:00,1212.0,-3.0,23.0,1235.0,1646.0,19.0,16:49:00,1705.0,16.0,0.0,0,0.0,214.0,233.0,191.0,1437.0,0.0,0.0,16.0,0.0,0.0,Thursday
11606,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-07,AA,1144,TUS,ORD,06:30:00,626.0,-4.0,14.0,640.0,1032.0,19.0,10:56:00,1051.0,-5.0,0.0,0,0.0,206.0,205.0,172.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11607,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-08,AA,1144,TUS,ORD,06:30:00,622.0,-8.0,16.0,638.0,1110.0,12.0,10:56:00,1122.0,26.0,0.0,0,0.0,206.0,240.0,212.0,1437.0,0.0,0.0,26.0,0.0,0.0,Friday
11608,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-08,OO,5538,TUS,ORD,12:15:00,1211.0,-4.0,18.0,1229.0,1708.0,11.0,16:49:00,1719.0,30.0,0.0,0,0.0,214.0,248.0,219.0,1437.0,0.0,0.0,30.0,0.0,0.0,Friday
11609,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-09,OO,5538,TUS,ORD,12:15:00,1206.0,-9.0,10.0,1216.0,1633.0,4.0,16:49:00,1637.0,-12.0,0.0,0,0.0,214.0,211.0,197.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11610,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-09,AA,1144,TUS,ORD,06:30:00,628.0,-2.0,18.0,646.0,1059.0,7.0,10:56:00,1106.0,10.0,0.0,0,0.0,206.0,218.0,193.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11611,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-10,OO,3045,TUS,ORD,06:30:00,621.0,-9.0,13.0,634.0,1040.0,10.0,11:04:00,1050.0,-14.0,0.0,0,0.0,214.0,209.0,186.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11612,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-10,OO,5538,TUS,ORD,12:15:00,1211.0,-4.0,12.0,1223.0,1627.0,6.0,16:49:00,1633.0,-16.0,0.0,0,0.0,214.0,202.0,184.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11613,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-11,OO,5538,TUS,ORD,12:15:00,1200.0,-15.0,13.0,1213.0,1618.0,10.0,16:49:00,1628.0,-21.0,0.0,0,0.0,214.0,208.0,185.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11614,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-11,AA,1144,TUS,ORD,06:30:00,625.0,-5.0,8.0,633.0,1030.0,16.0,10:56:00,1046.0,-10.0,0.0,0,0.0,206.0,201.0,177.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11615,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-12,AA,1144,TUS,ORD,06:30:00,629.0,-1.0,13.0,642.0,1100.0,11.0,10:56:00,1111.0,15.0,0.0,0,0.0,206.0,222.0,198.0,1437.0,0.0,0.0,15.0,0.0,0.0,Tuesday
11616,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-12,OO,5538,TUS,ORD,12:15:00,1206.0,-9.0,15.0,1221.0,1633.0,9.0,16:49:00,1642.0,-7.0,0.0,0,0.0,214.0,216.0,192.0,1437.0,0.0,0.0,0.0,0.0,0.0,Tuesday
11617,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-13,OO,5538,TUS,ORD,12:15:00,1203.0,-12.0,24.0,1227.0,1642.0,10.0,16:49:00,1652.0,3.0,0.0,0,0.0,214.0,229.0,195.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11618,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-13,AA,1144,TUS,ORD,06:30:00,624.0,-6.0,14.0,638.0,1034.0,14.0,10:56:00,1048.0,-8.0,0.0,0,0.0,206.0,204.0,176.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11619,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-14,OO,5538,TUS,ORD,12:15:00,1208.0,-7.0,11.0,1219.0,1606.0,16.0,16:49:00,1622.0,-27.0,0.0,0,0.0,214.0,194.0,167.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11620,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-14,AA,1144,TUS,ORD,06:30:00,622.0,-8.0,13.0,635.0,1026.0,20.0,10:56:00,1046.0,-10.0,0.0,0,0.0,206.0,204.0,171.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11621,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-15,OO,5538,TUS,ORD,12:15:00,1200.0,-15.0,10.0,1210.0,1628.0,11.0,16:49:00,1639.0,-10.0,0.0,0,0.0,214.0,219.0,198.0,1437.0,0.0,0.0,0.0,0.0,0.0,Friday
11622,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-15,AA,98,TUS,ORD,13:14:00,1308.0,-6.0,15.0,1323.0,1741.0,25.0,17:47:00,1806.0,19.0,0.0,0,0.0,213.0,238.0,198.0,1437.0,0.0,0.0,19.0,0.0,0.0,Friday
11623,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-15,AA,327,TUS,ORD,06:30:00,647.0,17.0,11.0,658.0,1121.0,13.0,10:58:00,1134.0,36.0,0.0,0,0.0,208.0,227.0,203.0,1437.0,17.0,0.0,19.0,0.0,0.0,Friday
11624,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-16,OO,5538,TUS,ORD,12:15:00,1210.0,-5.0,14.0,1224.0,1629.0,3.0,16:49:00,1632.0,-17.0,0.0,0,0.0,214.0,202.0,185.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11625,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-16,AA,98,TUS,ORD,13:14:00,1310.0,-4.0,24.0,1334.0,1728.0,8.0,17:47:00,1736.0,-11.0,0.0,0,0.0,213.0,206.0,174.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11626,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-16,AA,327,TUS,ORD,06:30:00,624.0,-6.0,12.0,636.0,1032.0,9.0,10:58:00,1041.0,-17.0,0.0,0,0.0,208.0,197.0,176.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
11627,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-17,OO,3045,TUS,ORD,06:25:00,625.0,0.0,15.0,640.0,1031.0,13.0,10:59:00,1044.0,-15.0,0.0,0,0.0,214.0,199.0,171.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11628,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-17,OO,5538,TUS,ORD,12:15:00,1204.0,-11.0,16.0,1220.0,1609.0,13.0,16:49:00,1622.0,-27.0,0.0,0,0.0,214.0,198.0,169.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11629,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-17,AA,98,TUS,ORD,13:14:00,1310.0,-4.0,8.0,1318.0,1702.0,13.0,17:47:00,1715.0,-32.0,0.0,0,0.0,213.0,185.0,164.0,1437.0,0.0,0.0,0.0,0.0,0.0,Sunday
11630,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-18,OO,5538,TUS,ORD,12:15:00,1207.0,-8.0,15.0,1222.0,1628.0,10.0,16:49:00,1638.0,-11.0,0.0,0,0.0,214.0,211.0,186.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11631,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-18,AA,98,TUS,ORD,13:14:00,1306.0,-8.0,17.0,1323.0,1723.0,12.0,17:47:00,1735.0,-12.0,0.0,0,0.0,213.0,209.0,180.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11632,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-18,AA,327,TUS,ORD,06:30:00,627.0,-3.0,11.0,638.0,1037.0,10.0,10:58:00,1047.0,-11.0,0.0,0,0.0,208.0,200.0,179.0,1437.0,0.0,0.0,0.0,0.0,0.0,Monday
11633,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-19,OO,5538,TUS,ORD,12:15:00,1208.0,-7.0,20.0,1228.0,1623.0,13.0,16:49:00,1636.0,-13.0,0.0,0,0.0,214.0,208.0,175.0,1437.0,0.0,0.0,0.0,0.0,0.0,Tuesday
11634,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-19,AA,98,TUS,ORD,13:14:00,1341.0,27.0,11.0,1352.0,1749.0,10.0,17:47:00,1759.0,12.0,0.0,0,0.0,213.0,198.0,177.0,1437.0,0.0,0.0,0.0,0.0,0.0,Tuesday
11635,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-19,AA,327,TUS,ORD,06:30:00,648.0,18.0,22.0,710.0,1103.0,10.0,10:58:00,1113.0,15.0,0.0,0,0.0,208.0,205.0,173.0,1437.0,15.0,0.0,0.0,0.0,0.0,Tuesday
11636,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-20,OO,5538,TUS,ORD,12:15:00,1218.0,3.0,23.0,1241.0,1636.0,9.0,16:48:00,1645.0,-3.0,0.0,0,0.0,213.0,207.0,175.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11637,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-20,AA,98,TUS,ORD,13:14:00,1420.0,66.0,12.0,1432.0,1813.0,26.0,17:47:00,1839.0,52.0,0.0,0,0.0,213.0,199.0,161.0,1437.0,2.0,0.0,0.0,0.0,50.0,Wednesday
11638,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-20,AA,327,TUS,ORD,06:30:00,629.0,-1.0,19.0,648.0,1040.0,14.0,10:58:00,1054.0,-4.0,0.0,0,0.0,208.0,205.0,172.0,1437.0,0.0,0.0,0.0,0.0,0.0,Wednesday
11639,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-21,OO,5538,TUS,ORD,12:15:00,1215.0,0.0,14.0,1229.0,1606.0,9.0,16:48:00,1615.0,-33.0,0.0,0,0.0,213.0,180.0,157.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11640,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-21,AA,98,TUS,ORD,13:14:00,1317.0,3.0,16.0,1333.0,1703.0,43.0,17:47:00,1746.0,-1.0,0.0,0,0.0,213.0,209.0,150.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11641,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-21,AA,327,TUS,ORD,06:30:00,624.0,-6.0,17.0,641.0,1009.0,11.0,10:58:00,1020.0,-38.0,0.0,0,0.0,208.0,176.0,148.0,1437.0,0.0,0.0,0.0,0.0,0.0,Thursday
11642,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-22,OO,5538,TUS,ORD,12:15:00,1215.0,0.0,21.0,1236.0,1638.0,11.0,16:48:00,1649.0,1.0,0.0,0,0.0,213.0,214.0,182.0,1437.0,0.0,0.0,0.0,0.0,0.0,Friday
11643,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-22,AA,98,TUS,ORD,13:14:00,1346.0,32.0,10.0,1356.0,1736.0,10.0,17:47:00,1746.0,-1.0,0.0,0,0.0,213.0,180.0,160.0,1437.0,0.0,0.0,0.0,0.0,0.0,Friday
11644,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-22,AA,327,TUS,ORD,06:30:00,646.0,16.0,9.0,655.0,1039.0,13.0,10:58:00,1052.0,-6.0,0.0,0,0.0,208.0,186.0,164.0,1437.0,0.0,0.0,0.0,0.0,0.0,Friday
11645,"TUCSON, ARIZONA, USA               ","CHICAGO, ILLINOIS, USA             ",2017-12-23,OO,5538,TUS,ORD,12:15:00,1206.0,-9.0,14.0,1220.0,1605.0,11.0,16:48:00,1616.0,-32.0,0.0,0,0.0,213.0,190.0,165.0,1437.0,0.0,0.0,0.0,0.0,0.0,Saturday
